Media_ID,Title,Region,Genre,Has_Updates,Status,Updates_Count,XML_Updates,Direct_Updates,Total_Size_MB,Update_Version,Update_URL,Update_SHA1,Update_Size_MB,Update_Filename,Update_Type
PCSE00812,Attack on Titan,US,Action » Beat-'Em-Up,False,no_updates,0,0,0,0.0,,,,,,
PCSB00977,Superdimension Neptune VS Sega Hard Girls,EU,Role-Playing » Console-style RPG,False,no_updates,0,0,0,0.0,,,,,,
PCSE00815,Claire: Extended Cut,US,Adventure » General,True,success,1,0,0,184.6221160888672,01.05,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00815/PCSE00815_T11/9302824147f45a0b/UP0312-PCSE00815_00-CLAIREEXTENDEDCU-A0105-V0101-ec1eef39fe94086321095c64d1d911fd439cfdb6-PE.pkg,4619EFDA1936C418320842E2ACC27DBAB67F90E5,184.6221160888672,UP0312-PCSE00815_00-CLAIREEXTENDEDCU-A0105-V0101-ec1eef39fe94086321095c64d1d911fd439cfdb6-PE.pkg,XML Direct Link
PCSG00865,Idol Death Game TV,JP,Action Adventure,True,success,1,0,0,11.968185424804688,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00865/PCSG00865_T2/fb19af16f4be7dff/JP0367-PCSG00865_00-IDOLDEATHGAMETV0-A0102-V0101-fff8767676d358b01145dc70a5690f24e8726574-PE.pkg,910654B7CA5E3331FC71FDE5E4A0A94E36B418F3,11.968185424804688,JP0367-PCSG00865_00-IDOLDEATHGAMETV0-A0102-V0101-fff8767676d358b01145dc70a5690f24e8726574-PE.pkg,XML Direct Link
PCSE00789,God Eater 2: Rage Burst,US,Role-Playing » Action RPG,True,success,1,0,0,13.05511474609375,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00789/PCSE00789_T0/8e23b404b15e4047/UP0700-PCSE00789_00-DOWNLOADABLEGAME-A0101-V0101-40235a7a0ad42ff5657f09f9ca7d3245bce6a323-PE.pkg,1CDFBD0B25B0A9D6BA68135DD3A71550B43987B3,13.05511474609375,UP0700-PCSE00789_00-DOWNLOADABLEGAME-A0101-V0101-40235a7a0ad42ff5657f09f9ca7d3245bce6a323-PE.pkg,XML Direct Link
PCSG00947,Macross Delta Scramble,JP,Simulation » Sci-Fi,True,success,1,0,0,372.96495056152344,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00947/PCSG00947_T1/d74079136b69ef3d/JP0700-PCSG00947_00-MACROSSDS0000000-A0102-V0100-f372f96e6c071f6da6f3590c1d09167ece86bf44-PE.pkg,0D2D909436C274DE3575F6EAEC0116ACCC582897,372.96495056152344,JP0700-PCSG00947_00-MACROSSDS0000000-A0102-V0100-f372f96e6c071f6da6f3590c1d09167ece86bf44-PE.pkg,XML Direct Link
PCSB01007,Hatsune Miku: Project Diva X,EU,Miscellaneous » Rhythm,False,no_updates,0,0,0,0.0,,,,,,
PCSG00953,Macross Delta Scramble (RunPika Sound Edition),JP,Simulation » Sci-Fi,True,success,1,0,0,372.90899658203125,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00953/PCSG00953_T2/7d467e9e9e3ab6fa/JP0700-PCSG00953_00-MACROSSDSRSE0000-A0102-V0100-628e23fd0d12b7fcdf9ede3479fdae0ec70a050a-PE.pkg,743DB43E27364B8C33A6AB254B2CD5FB8C847467,372.90899658203125,JP0700-PCSG00953_00-MACROSSDSRSE0000-A0102-V0100-628e23fd0d12b7fcdf9ede3479fdae0ec70a050a-PE.pkg,XML Direct Link
PCSE00938,Wanderjahr,US,Role-Playing » Console-style RPG,True,success,1,0,0,1.147979736328125,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00938/PCSE00938_T0/bf58f7cb152eaf1f/UP4252-PCSE00938_00-WDJRFULLGAME0001-A0101-V0100-cacd805e6d92e3bfd628b3a5e17973254dda34ce-PE.pkg,889A665022A00F332C9A282B23C7122C42972E7E,1.147979736328125,UP4252-PCSE00938_00-WDJRFULLGAME0001-A0101-V0100-cacd805e6d92e3bfd628b3a5e17973254dda34ce-PE.pkg,XML Direct Link
PCSG00781,RecoLove: Blue Ocean,JP,Adventure » General,True,success,1,0,0,52.83880615234375,01.07,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00781/PCSG00781_T7/69abed8f112bb198/JP0117-PCSG00781_00-RECOLOVE00000000-A0107-V0107-93a497da68fd45c6194259982a55896e768bffe9-PE.pkg,3A040B59BC372917254525BF5DD5A39068483093,52.83880615234375,JP0117-PCSG00781_00-RECOLOVE00000000-A0107-V0107-93a497da68fd45c6194259982a55896e768bffe9-PE.pkg,XML Direct Link
PCSB00993,Claire: Extended Cut,EU,Adventure » General,True,success,1,0,0,184.62205505371094,01.05,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00993/PCSB00993_T7/eb8393c07440b363/EP0310-PCSB00993_00-CLAIREEXTENDEDCU-A0105-V0100-46f9283016232d8d547d3b91a8c53253329fa1d7-PE.pkg,D4BBA598479DA57AFC9BAB6C92E4289EA17D84FB,184.62205505371094,EP0310-PCSB00993_00-CLAIREEXTENDEDCU-A0105-V0100-46f9283016232d8d547d3b91a8c53253329fa1d7-PE.pkg,XML Direct Link
PCSG00782,RecoLove: Gold Beach,JP,Adventure » General,True,success,1,0,0,52.34898376464844,01.07,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00782/PCSG00782_T7/ffe81a7412c3f0ae/JP0117-PCSG00782_00-RECOLOVE00000000-A0107-V0107-fa339e6a4ae62829a461bd73d7b07cb145e24230-PE.pkg,A0484B451F81F2715E931347E713455F1DFAA9EE,52.34898376464844,JP0117-PCSG00782_00-RECOLOVE00000000-A0107-V0107-fa339e6a4ae62829a461bd73d7b07cb145e24230-PE.pkg,XML Direct Link
PCSB01006,Wanderjahr,EU,Role-Playing » Console-style RPG,True,success,1,0,0,1.147979736328125,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01006/PCSB01006_T1/5d17d5ce2fbb765d/EP4252-PCSB01006_00-WDJRFULLGAME0001-A0102-V0100-28a106886e7465ac45f82fac157d62d2a092859d-PE.pkg,E03029C4A413E4D8217A6E2456CEDBAD8359B431,1.147979736328125,EP4252-PCSB01006_00-WDJRFULLGAME0001-A0102-V0100-28a106886e7465ac45f82fac157d62d2a092859d-PE.pkg,XML Direct Link
PCSG00948,Suran digit,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00750,Kai-ri-Sei Million Arthur,JP,Role-Playing » Console-style RPG,True,success,1,0,0,1397.6790008544922,01.50,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00750/PCSG00750_T12/d3354547a18d08b4/JP0082-PCSG00750_00-KAIRISEIMILLIPSV-A0150-V0100-7bebc708a31c982f90d2a9f2fc312429114c5be5-PE.pkg,980FDFBAE2C45FEFEB5FE2DFFADB3EE04C82989B,1397.6790008544922,JP0082-PCSG00750_00-KAIRISEIMILLIPSV-A0150-V0100-7bebc708a31c982f90d2a9f2fc312429114c5be5-PE.pkg,XML Direct Link
PCSE00880,World of Final Fantasy,US,Role-Playing » Console-style RPG,True,success,2,0,0,768.2264556884766,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00880/PCSE00880_T3/5cc4896663b0a926/UP0082-PCSE00880_00-WORLDOFFFPSVITA0-A0102-V0100-5c21f8cac9f57a11c97dcc7c9ad4f0591c4f7d18-PE.pkg,4356FF2D33E0891F46A4D18C6E1691EEE95B6808,519.3846435546875,UP0082-PCSE00880_00-WORLDOFFFPSVITA0-A0102-V0100-5c21f8cac9f57a11c97dcc7c9ad4f0591c4f7d18-PE.pkg,XML Direct Link
PCSE00880,World of Final Fantasy,US,Role-Playing » Console-style RPG,True,success,2,0,0,768.2264556884766,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00880/PCSE00880_T3/5cc4896663b0a926/UP0082-PCSE00880_00-WORLDOFFFPSVITA0-A0103-V0100-15fc1c097f75fda95556f856c7c1a5c69fbe379a-SP-PE.pkg,B909EF33DCA56E7B04113F6E63C087F758C034EB,248.84181213378906,UP0082-PCSE00880_00-WORLDOFFFPSVITA0-A0103-V0100-15fc1c097f75fda95556f856c7c1a5c69fbe379a-SP-PE.pkg,XML Direct Link
PCSE00865,Sky Force Anniversary,US,Action » Shooter,True,success,1,0,0,239.16648864746094,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00865/PCSE00865_T1/596bc0601ce5cee8/UP4179-PCSE00865_00-SKYFORCEANNIVERS-A0102-V0100-c30ac1ebc2366634e6f793de71a5505fae398d4a-PE.pkg,A77D790DFC3EC5B7BD52EB61F6BF1E437F9A8B09,239.16648864746094,UP4179-PCSE00865_00-SKYFORCEANNIVERS-A0102-V0100-c30ac1ebc2366634e6f793de71a5505fae398d4a-PE.pkg,XML Direct Link
PCSE00989,Yomawari: Night Alone / htoL#NiQ: The Firefly Diary,US,Action Adventure,False,no_updates,0,0,0,0.0,,,,,,
PCSB00936,Attractio,EU,Miscellaneous » Puzzle,False,no_updates,0,0,0,0.0,,,,,,
PCSG00943,Berserk Musou,JP,Action » Beat-'Em-Up,True,success,1,0,0,5.954986572265625,01.04,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00943/PCSG00943_T3/5910ac6d171b0be2/JP0106-PCSG00943_00-SLAYERGAME000000-A0104-V0100-09eb72ad35288ed72929ba67a1ec7e9779b3abdd-PE.pkg,A12422F574C5F41C2709CFF4B3EAEBF544F5DF1F,5.954986572265625,JP0106-PCSG00943_00-SLAYERGAME000000-A0104-V0100-09eb72ad35288ed72929ba67a1ec7e9779b3abdd-PE.pkg,XML Direct Link
PCSB00896,Rally Copters,EU,Action » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00877,Neo Atlas 1469,JP,Strategy » General,True,success,1,0,0,116.1549072265625,01.04,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00877/PCSG00877_T4/fb140e26d4e7a33b/JP1200-PCSG00877_00-NEOATLAS14690000-A0104-V0100-8915dca3e8556d6f2e2408a9f5c8aab4acf8f662-PE.pkg,82881AD00942DF85F4F42497485E323C6A39E2D4,116.1549072265625,JP1200-PCSG00877_00-NEOATLAS14690000-A0104-V0100-8915dca3e8556d6f2e2408a9f5c8aab4acf8f662-PE.pkg,XML Direct Link
PCSE00862,Skylight Freerange 2: Gachduine,US,Role-Playing » General,False,no_updates,0,0,0,0.0,,,,,,
PCSG00906,Saka Agari Hurricane Portable,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00924,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,US,Strategy » Turn-Based,False,no_updates,0,0,0,0.0,,,,,,
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0101-V0100-012be3c4476d4e12e91d56787705e7ad38e8b4d1-PE.pkg,B9C50EFE9D073C0290FEF80C041F2218E522315F,159.16859436035156,JP0700-PCSG00868_00-SWORDARTHR00000J-A0101-V0100-012be3c4476d4e12e91d56787705e7ad38e8b4d1-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0102-V0100-084a471ffea93887db152e491ce596c675315059-SP-PE.pkg,B148AB43C74369DE53230D5F6DC904EE0766153E,30.590774536132812,JP0700-PCSG00868_00-SWORDARTHR00000J-A0102-V0100-084a471ffea93887db152e491ce596c675315059-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0103-V0100-1e0cd128d286b50093be5c0f4719c2fdd9e494e2-SP-PE.pkg,0089E1BB47918629E6E363877DC969E1A1209CAD,30.59124755859375,JP0700-PCSG00868_00-SWORDARTHR00000J-A0103-V0100-1e0cd128d286b50093be5c0f4719c2fdd9e494e2-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.04,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0104-V0100-ce453d3ec82bcd3483f80951f3def37a6b72fc0f-SP-PE.pkg,8D4DF9183173DED04581CBCE9831CC150792D10C,308.10089111328125,JP0700-PCSG00868_00-SWORDARTHR00000J-A0104-V0100-ce453d3ec82bcd3483f80951f3def37a6b72fc0f-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.05,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0105-V0100-06a749b3b175d3f438af633362814861e2baed53-SP-PE.pkg,6578AE2E1FB907F758E47D86970CD80C0F5DAE80,308.54571533203125,JP0700-PCSG00868_00-SWORDARTHR00000J-A0105-V0100-06a749b3b175d3f438af633362814861e2baed53-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,01.06,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0106-V0100-d52d49ac861d5be28b0f42a0237c99f1fdc34d5c-SP-PE.pkg,315A49DB4362F9434435CF21A0F28A1936EFE78F,206.88790893554688,JP0700-PCSG00868_00-SWORDARTHR00000J-A0106-V0100-d52d49ac861d5be28b0f42a0237c99f1fdc34d5c-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,02.00,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0200-V0101-7f50edb7b89718936c15a333a118649206999152-SP-PE.pkg,80F2036FE51E178585110144CC8F0C68AAABC454,441.553955078125,JP0700-PCSG00868_00-SWORDARTHR00000J-A0200-V0101-7f50edb7b89718936c15a333a118649206999152-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,02.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0201-V0100-41b03c03f0537162f5c6d696ce36704d6488d250-SP-PE.pkg,77F90B45CA0CC304A5DB9940C3DAED071540F814,188.33973693847656,JP0700-PCSG00868_00-SWORDARTHR00000J-A0201-V0100-41b03c03f0537162f5c6d696ce36704d6488d250-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.00,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0300-V0100-61263726386b752e22b1c29223ba0b8a85f3aefa-SP-PE.pkg,6E81C6F6B0D2B3D5047E1F670F0FD20C7AE4BF78,542.6931762695312,JP0700-PCSG00868_00-SWORDARTHR00000J-A0300-V0100-61263726386b752e22b1c29223ba0b8a85f3aefa-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0301-V0101-ab2db26993887ea687bd80292e9c83a7316b75b3-SP-PE.pkg,560FD7E2531E4F8BD719701BD1185C893943BD79,7.248077392578125,JP0700-PCSG00868_00-SWORDARTHR00000J-A0301-V0101-ab2db26993887ea687bd80292e9c83a7316b75b3-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.10,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0310-V0100-672da4aff6da47a432292033366ea30dd43c59cf-SP-PE.pkg,F32D00AACEDF40DAF919F7B026332C2907AF41F6,380.57106018066406,JP0700-PCSG00868_00-SWORDARTHR00000J-A0310-V0100-672da4aff6da47a432292033366ea30dd43c59cf-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.11,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0311-V0100-3bfd5db6c587004539f099799e8efb284a2d8944-SP-PE.pkg,E05CC3E059C14E79DC19F79280C219CBD67DFF70,8.991561889648438,JP0700-PCSG00868_00-SWORDARTHR00000J-A0311-V0100-3bfd5db6c587004539f099799e8efb284a2d8944-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.20,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0320-V0100-640bb712fcb915e967e34ac8423316c139fe4682-SP-PE.pkg,73B39B0736F363D8C5AABFF3DB79E49D4CAB5C43,528.2219696044922,JP0700-PCSG00868_00-SWORDARTHR00000J-A0320-V0100-640bb712fcb915e967e34ac8423316c139fe4682-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.21,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0321-V0100-709f5c714d2742cbe267a856684941c447ac3153-SP-PE.pkg,C5A1D195EB43EB660702F171CAAC5E5EC2551D54,17.047195434570312,JP0700-PCSG00868_00-SWORDARTHR00000J-A0321-V0100-709f5c714d2742cbe267a856684941c447ac3153-SP-PE.pkg,XML Direct Link
PCSG00868,Sword Art Online: Hollow Realization,JP,Role-Playing » Action RPG,True,success,15,0,0,3236.2866973876953,03.22,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00868/PCSG00868_T16/6f8d67fcab60d2b1/JP0700-PCSG00868_00-SWORDARTHR00000J-A0322-V0100-24ef39b2d5b1d3599c922aeb9ccc5c1f3207b6e1-SP-PE.pkg,5A5ECEF6BDF929CE8A88231517C279A014676326,77.73483276367188,JP0700-PCSG00868_00-SWORDARTHR00000J-A0322-V0100-24ef39b2d5b1d3599c922aeb9ccc5c1f3207b6e1-SP-PE.pkg,XML Direct Link
PCSE00919,Darkest Dungeon,US,Role-Playing » General,True,success,3,0,0,1840.905288696289,01.15,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00919/PCSE00919_T17/0dc542b8b6b76105/UP2619-PCSE00919_00-RHSDDPSV00000001-A0115-V0101-acd8734226dc0be6b5e93b95417feb3622bc58b7-PE.pkg,0B3461412E3A8524B341B6305D66FA9A408592B8,463.22694396972656,UP2619-PCSE00919_00-RHSDDPSV00000001-A0115-V0101-acd8734226dc0be6b5e93b95417feb3622bc58b7-PE.pkg,XML Direct Link
PCSE00919,Darkest Dungeon,US,Role-Playing » General,True,success,3,0,0,1840.905288696289,01.16,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00919/PCSE00919_T17/0dc542b8b6b76105/UP2619-PCSE00919_00-RHSDDPSV00000001-A0116-V0100-1411ce36fc2b71e05579ffd548181f689b1b05fe-SP-PE.pkg,C786FC3BDAA8A74311810173BB4811C04AA94CD3,1087.6295013427734,UP2619-PCSE00919_00-RHSDDPSV00000001-A0116-V0100-1411ce36fc2b71e05579ffd548181f689b1b05fe-SP-PE.pkg,XML Direct Link
PCSE00919,Darkest Dungeon,US,Role-Playing » General,True,success,3,0,0,1840.905288696289,01.17,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00919/PCSE00919_T17/0dc542b8b6b76105/UP2619-PCSE00919_00-RHSDDPSV00000001-A0117-V0100-9719ddfe1381ca853008e04a1aa1f12248db9cff-SP-PE.pkg,38045C398DFC244100890BBB3C2B89A4D10640DF,290.04884338378906,UP2619-PCSE00919_00-RHSDDPSV00000001-A0117-V0100-9719ddfe1381ca853008e04a1aa1f12248db9cff-SP-PE.pkg,XML Direct Link
PCSG00709,World of Final Fantasy,JP,Role-Playing » Console-style RPG,True,success,2,0,0,768.1044921875,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00709/PCSG00709_T4/88f30e5998b5e726/JP0082-PCSG00709_00-WORLDOFFFPSVITA0-A0102-V0100-cb1aa7582e9831133d1ca6e594e09e6907cf264b-PE.pkg,C6335EC03389FCF3D86B192833A76F6D22CA0C8A,519.2668609619141,JP0082-PCSG00709_00-WORLDOFFFPSVITA0-A0102-V0100-cb1aa7582e9831133d1ca6e594e09e6907cf264b-PE.pkg,XML Direct Link
PCSG00709,World of Final Fantasy,JP,Role-Playing » Console-style RPG,True,success,2,0,0,768.1044921875,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00709/PCSG00709_T4/88f30e5998b5e726/JP0082-PCSG00709_00-WORLDOFFFPSVITA0-A0103-V0101-0acd8d213618979d168be418ea493065b035d2e1-SP-PE.pkg,FB99C5C4C8C05C9659B78ACDF057B01823410F5D,248.83763122558594,JP0082-PCSG00709_00-WORLDOFFFPSVITA0-A0103-V0101-0acd8d213618979d168be418ea493065b035d2e1-SP-PE.pkg,XML Direct Link
PCSB01017,Darkest Dungeon,EU,Role-Playing » General,True,success,3,0,0,1840.911636352539,01.15,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01017/PCSB01017_T16/0a76113e6bd1f63c/EP2483-PCSB01017_00-RHSDDPSV00000001-A0115-V0101-1ec608945b362bb6e6f79720645c920e36e76637-PE.pkg,24E2284A35692140FC556FFDB74B6E4F1D79F429,463.22694396972656,EP2483-PCSB01017_00-RHSDDPSV00000001-A0115-V0101-1ec608945b362bb6e6f79720645c920e36e76637-PE.pkg,XML Direct Link
PCSB01017,Darkest Dungeon,EU,Role-Playing » General,True,success,3,0,0,1840.911636352539,01.16,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01017/PCSB01017_T16/0a76113e6bd1f63c/EP2483-PCSB01017_00-RHSDDPSV00000001-A0116-V0100-119b479b8934c568c189debbf059e35f67d720d6-SP-PE.pkg,F11940162038258C21EA2FB0DD77E38D89BF1314,1087.6326751708984,EP2483-PCSB01017_00-RHSDDPSV00000001-A0116-V0100-119b479b8934c568c189debbf059e35f67d720d6-SP-PE.pkg,XML Direct Link
PCSB01017,Darkest Dungeon,EU,Role-Playing » General,True,success,3,0,0,1840.911636352539,01.17,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01017/PCSB01017_T16/0a76113e6bd1f63c/EP2483-PCSB01017_00-RHSDDPSV00000001-A0117-V0101-76396203233f858757016c2581f90318069214b1-SP-PE.pkg,AC792C0BBE72EE5DC9BE9C5EF5AC95A490C4D6BE,290.05201721191406,EP2483-PCSB01017_00-RHSDDPSV00000001-A0117-V0101-76396203233f858757016c2581f90318069214b1-SP-PE.pkg,XML Direct Link
PCSG00895,Yahari Game Demo Ore no Seishun Love-Come wa Machigatteiru. Zoku,JP,Adventure » General,False,no_updates,0,0,0,0.0,,,,,,
PCSE00946,Castle Invasion: Throne Out,US,Strategy » Real-Time,False,no_updates,0,0,0,0.0,,,,,,
PCSB01019,Root Letter,EU,Adventure » General,True,success,1,0,0,22.055984497070312,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01019/PCSB01019_T1/2cefe04e0c8bcb5e/EP4293-PCSB01019_00-PKG000000000GAME-A0102-V0100-1ad94c1240817e3897d155872386c38b7f8a77c2-PE.pkg,2890CD291B3714F375D258C6B3B48EAF7B581341,22.055984497070312,EP4293-PCSB01019_00-PKG000000000GAME-A0102-V0100-1ad94c1240817e3897d155872386c38b7f8a77c2-PE.pkg,XML Direct Link
PCSE00895,NightCry,US,Action Adventure,True,success,1,0,0,677.4628601074219,01.01,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00895/PCSE00895_T0/f7bf4f5d03d909c9/UP0969-PCSE00895_00-NIGHTCRY00000000-A0101-V0100-a3db45c5b95656e48c7c4e95f8cfca195163ce9c-PE.pkg,D6AEDAEC068223DDD8B7609E4C62297F91B10EB9,677.4628601074219,UP0969-PCSE00895_00-NIGHTCRY00000000-A0101-V0100-a3db45c5b95656e48c7c4e95f8cfca195163ce9c-PE.pkg,XML Direct Link
PCSB00951,World of Final Fantasy,EU,Role-Playing » Console-style RPG,True,success,2,0,0,768.2420349121094,01.02,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00951/PCSB00951_T6/ce09310c013ee31b/EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0102-V0100-2b65e1ad202207317d520624fbca7417710fc9b1-PE.pkg,A2D895C9A616022C82EC8F85F4FEC7DC034E2222,519.3921966552734,EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0102-V0100-2b65e1ad202207317d520624fbca7417710fc9b1-PE.pkg,XML Direct Link
PCSB00951,World of Final Fantasy,EU,Role-Playing » Console-style RPG,True,success,2,0,0,768.2420349121094,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00951/PCSB00951_T6/ce09310c013ee31b/EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0103-V0100-069e1b6f5d8b054459412b83cdfd4ee8cf2f95c1-SP-PE.pkg,79696B805E4CF395A89972449362BC647C0D0B64,248.84983825683594,EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0103-V0100-069e1b6f5d8b054459412b83cdfd4ee8cf2f95c1-SP-PE.pkg,XML Direct Link
PCSG00983,Sengoku Shura SOUL,JP,Role-Playing » General,True,success,1,0,0,3.98797607421875,01.03,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00983/PCSG00983_T3/85e2cffae31afdb2/JP1070-PCSG00983_00-0000000000000001-A0103-V0100-ae57bf167705f3f24895f724a96f88c844d4158a-PE.pkg,D1381C298A7AEF2BB77043A7939C8FA820216E0E,3.98797607421875,JP1070-PCSG00983_00-0000000000000001-A0103-V0100-ae57bf167705f3f24895f724a96f88c844d4158a-PE.pkg,XML Direct Link
PCSB01038,Yomawari: Night Alone / htoL#NiQ: The Firefly Diary,EU,Action Adventure,False,no_updates,0,0,0,0.0,,,,,,
PCSB00981,Dragon Quest Builders,EU,Action Adventure,False,no_updates,0,0,0,0.0,,,,,,
